0,82
1,5
2,5842
3,1277
4,4087
6,436
7,1339
8,6926
9,474
10,6269
11,2054
12,2176
13,23
14,615
15,343
16,1752
17,237
18,4140
19,365
20,559
21,710
22,1773
24,26
25,4816
27,155
28,1089
29,372
30,211
31,1059
32,1111
33,1990
34,1542
35,1352
36,166
37,1682
38,7069
39,742
40,2634
41,1205
42,1568
43,532
44,401
45,301
46,581
47,1158
48,147
49,538
50,500
51,395
52,3422
53,790
54,409
55,2246
56,198
57,268
58,1082
59,1116
60,507
61,1472
62,425
63,5965
64,2201
65,577
66,1103
67,5512
68,2085
69,946
70,404
73,631
74,1104
75,1407
76,596
77,2732
78,1329
79,3831
80,1037
81,354
83,885
84,2481
85,314
86,1046
88,1924
89,640
90,681
91,573
92,830
93,94
95,763
96,336
97,451
98,1086
99,1229
100,1598
101,2849
102,3681
104,4406
105,781
106,1031
107,341
108,4639
109,1492
110,6855
111,4497
112,150
113,261
114,751
115,3784
116,3413
117,7105
118,4392
119,2781
120,560
121,215
122,1055
123,1630
124,411
125,3862
126,3564
127,1312
128,1010
129,793
130,342
131,2586
132,452
133,142
134,351
135,399
136,4104
137,195
138,1442
139,987
140,186
141,792
143,490
144,2003
145,2093
146,178
148,4554
149,3401
151,2941
152,3285
153,498
154,587
156,6346
157,1414
158,485
159,2744
160,778
161,872
162,511
163,1765
164,2740
165,2605
167,968
168,3902
169,672
170,1138
171,2271
172,1774
173,941
174,493
175,1789
176,219
177,553
179,2928
180,570
181,5050
182,197
183,430
184,370
185,1701
187,1527
188,4888
189,552
190,1169
191,239
192,2439
193,1880
194,497
196,2778
200,359
201,330
202,230
203,4334
204,1167
205,1667
206,382
207,1808
208,396
209,1899
210,3706
212,2061
213,2101
214,879
216,2060
217,238
218,394
220,2107
221,721
222,1044
223,549
224,1896
226,4016
227,1552
228,4918
229,3007
231,331
232,1484
233,247
234,2026
235,1066
236,1600
240,2352
241,2633
242,1777
243,423
244,2825
245,756
246,2321
248,479
249,448
250,1320
251,6136
252,1408
253,275
254,6962
255,863
256,5982
257,488
258,877
259,945
263,1388
264,4027
265,546
266,3630
267,420
269,4029
270,5328
271,5400
272,3867
273,1254
274,4265
277,2636
278,1883
279,4791
280,2559
281,1609
282,1429
283,638
285,368
286,1308
287,300
288,3258
289,3470
290,545
291,416
292,717
293,807
294,650
296,5329
297,6775
298,1295
299,5659
302,2388
303,4700
304,932
305,1441
306,1483
308,3136
309,1969
311,1265
312,5006
315,2602
316,835
317,949
319,502
320,1275
321,1645
322,2599
324,1946
325,358
326,2064
327,3713
332,5812
333,2466
334,6317
335,653
337,1399
338,449
339,665
340,1691
344,759
345,2096
346,4175
349,4949
350,2213
352,1397
353,1085
355,5165
356,1650
360,1026
361,5789
362,1386
363,481
364,1996
366,2129
367,1002
371,3542
373,685
374,526
375,1857
376,4347
377,2339
378,2858
379,410
380,1818
381,1481
383,1721
384,3219
385,4634
386,2179
387,4191
388,3448
389,4274
390,609
392,1402
393,431
397,739
398,2212
400,639
402,2975
403,1947
406,510
407,1259
408,6059
412,1897
413,1454
414,547
415,936
418,539
419,2832
421,1982
422,3338
424,6152
427,2306
428,1497
429,1591
433,454
434,2214
435,5269
437,4983
439,1533
440,1506
441,607
443,2882
444,4927
445,6723
446,635
447,2483
455,6852
456,1639
457,4709
458,1041
459,832
460,622
461,3373
463,4952
464,5033
465,624
466,542
467,2244
468,3233
469,4159
470,6921
472,1825
473,4076
475,1186
476,2264
477,4863
478,3760
480,2210
482,1700
483,1869
484,1515
486,2888
487,1306
489,1692
491,1214
492,719
494,531
495,3653
499,1008
501,3437
503,2779
504,3996
506,593
509,1390
512,548
514,1979
515,1628
