3,5
4,1720
6,22112
7,3402
8,3403
9,468
10,15670
11,16147
12,128627
13,13627
14,409
15,22062
16,5202
17,757
18,37562
20,602588
32,294856
36,148744
37,8528
38,3246
39,536472
41,54
42,673657
43,187020
44,1443003
45,29770
49,266571
53,22331
55,99064
56,256973
57,15725
59,92599
60,113393
61,195623
63,552890
65,3493
66,1202400
68,97173
69,34492
73,633036
74,23830
75,905284
76,160902
80,148109
84,626238
87,94089
90,534
95,4356676
98,777202
101,60865
103,668530
105,22651
106,513363
109,152304
110,48017
111,253327
112,1190802
113,61680
116,233386
118,1580904
120,11749
121,98426
124,13186
126,3588
128,585
130,444452
135,827365
137,4018
138,37576
147,3898402
148,15571
150,26849
151,4652
152,1450
153,96328
154,21614
156,2622
160,19628
161,483630
163,263530
164,119446
168,659732
173,1020167
175,113389
178,337
182,724794
186,257829
187,96030
191,2944273
192,432110
196,390846
197,513222
203,715824
205,4392300
206,57022
207,614079
211,1386533
220,2324486
222,262123
224,1842517
226,125507
227,670438
230,127551
235,34959
243,3830
244,402697
248,4557
254,116289
255,262452
258,7744
260,565985
263,13952
270,979396
272,248551
273,14448
275,459554
278,2878326
279,85865
280,94160
281,132335
282,14800
283,34966
285,7251990
288,48915
289,1125318
290,5276
292,89404
293,33948
300,71429
303,486701
306,148530
308,61565
320,79974
321,155305
326,823318
329,671997
331,1640672
332,361
333,1424
334,88866
338,8079
339,16252
340,67035
341,69290
342,108946
343,16270
344,855862
345,3473
346,119477
347,267705
348,1016986
351,2331863
354,3167381
362,240215
363,699
366,13582
367,684961
369,7857376
373,35281
375,20477
376,264304
379,44839
388,6952
391,152240
392,1332383
396,127642
397,22194
402,3364
403,12932
404,603181
405,467334
406,872265
407,188077
410,3318974
412,154292
414,1693
417,579368
419,44058
420,13621
422,397157
424,108292
426,3264063
430,154882
432,56003
433,16013
439,148547
441,47250
442,262069
443,16031
446,3417
447,56382
449,136113
450,903968
455,11126
456,34858
458,1143571
459,671020
462,856946
466,65187
471,9270
472,1884234
474,34852
475,34762
476,22325
478,54988
479,70936
482,203519
490,39236
491,14857
496,7312686
503,510137
506,386457
513,648
517,71555
521,44064
522,3842
523,189629
528,42935
530,127305
531,53881
533,972006
536,2171420
538,398124
539,535483
541,5911
547,36138
548,48050
550,682527
556,6811
557,47371
562,70794
564,4580
565,4121758
566,13543
568,69009
569,216481
572,1656476
573,3682
575,34752
576,668501
578,34614
580,185669
581,1194325
582,15656
583,125303
586,48234
588,939817
598,16890
599,228343
601,125577
603,2441411
607,22515
608,6286
609,16070
610,45892
611,5757966
612,2848344
618,32171
619,133331
623,3887
626,23231
629,299444
632,4078121
633,565474
635,1218873
636,227681
637,129090
638,641
639,88504
643,3487
644,488393
645,62412
649,196241
650,55021
653,119439
655,148019
656,489845
658,77829
660,375847
661,47344
662,33970
663,832070
664,222047
665,14516
666,2704
667,2894530
668,68451
669,689797
670,208107
671,156167
672,235706
673,4046
674,302186
676,220634
678,843701
679,145899
681,38401
684,9449
687,43468
688,2311
689,2067166
690,21841
691,46442
694,40480
696,227125
697,13232
698,940
700,512784
701,53468
703,3109655
704,383901
705,16957
707,19836
710,132075
711,13518
714,79994
715,16201
716,7724
717,147456
718,12852
719,16464
720,90328
721,4734
722,14754
723,194943
724,83465
725,145291
727,152953
728,730277
729,2255
730,148342
731,15569
732,21011
734,195729
735,146284
736,148164
737,102907
739,831
741,3277
743,404810
745,1095058
748,1247829
749,25442
750,146915
752,289305
753,18154
758,233643
759,39822
760,4697
762,13546
763,151039
764,823415
766,46115
772,12486
777,44057
778,195220
779,8596
782,6685
785,553235
787,84076
788,984233
790,1221047
791,17407
792,46232
794,5819
795,1249658
797,89558
801,11142
804,472814
805,397839
806,206159
807,3141134
809,724574
810,22116
812,2323
816,5372
817,474213
820,7333
821,7051
822,9164
824,71823
825,35912
826,2112156
827,3174444
830,422395
834,1133222
835,681859
837,549463
838,47205
839,45436
840,33975
841,125221
843,235028
848,46381
849,47162
851,253421
853,724740
857,3356265
860,89940
869,1636211
875,56077
876,100969
879,35792
880,48042
881,1839238
882,14829
883,1192159
885,195371
886,121193
890,489373
892,106743
893,948630
903,55402
904,470910
906,1130038
910,16203
911,23858
914,40551
915,228263
918,2340
920,421420
922,82831
925,6963
928,955727
929,197997
931,45975
932,59072
936,12096
937,84027
939,474243
941,629737
942,3894
943,185558
946,46345
948,6863709
949,68551
950,285421
957,7915
958,3176242
959,54889
960,54006
961,795029
963,4212588
967,444613
971,152412
972,482249
976,85999
977,222444
978,75765
979,8613
982,452575
983,5002
984,1337688
985,625159
987,1149873
990,4082375
991,453726
992,212830
995,1206201
996,46562
997,186361
999,103389
1000,31773
1002,147833
1005,56668
1008,1437527
1009,47164
1010,89068
1015,31355
1017,379623
1019,4672
1020,9087
1021,443729
1022,2297
1024,35001
1025,92861
1027,1148993
1028,6231
1031,150568
1032,3441
1036,15322
1037,64406
1039,1952328
1041,7496
1044,152139
1047,396038
1050,1019102
1051,421781
1053,1142893
1057,422248
1059,28882
1064,443172
1067,4681
1070,1335261
1071,66333
1072,94978
1074,918125
1075,25659
1076,44098
1086,47744
1087,14673
1089,1310157
1090,6656
1094,45672
1096,33780
1113,33693
1117,547132
1122,5963731
1128,115751
1130,387545
1132,17389
1133,153798
1136,40415
1139,94954
1140,37168
1144,47350
1152,45687
1158,32058
1159,45785
1164,83099
1166,247357
1179,76652
1182,192350
1183,194839
1185,49908
1186,2186410
1189,620062
1194,117958
1195,117986
1196,216547
1197,7034
1198,919185
1199,47604
1201,72709
1204,1313572
1205,13889
1207,440275
1209,1509100
1210,107038
1212,25288
1213,44072
1214,4150698
1217,469194
1218,67180
1223,47869
1225,1576376
1227,19141
1230,257769
1231,48407
1234,978966
1235,18426
1238,1323275
1239,51350
1242,129131
1243,100146
1245,605754
1246,49620
1247,32405
1250,619296
1251,83803
1254,510353
1256,975407
1259,4915421
1262,5980067
1264,403760
1266,144397
1267,4857090
1272,456274
1275,189153
1279,422508
1283,69014
1284,68680
1286,1287330
1287,230447
1290,54262
1295,138440
1298,1130053
1300,16359
1302,119478
1307,54476
1308,2866161
1309,676115
1310,249248
1312,97496
1313,11997
1314,292862
1316,199547
1317,2136
1318,2904108
1319,6640
1321,194821
1322,56669
1324,4491
1325,234046
1326,46415
1328,95018
1330,220870
1331,444250
1337,43494
1340,1096393
1341,48424
1343,32572
1344,39895
1345,1203179
1346,8453
1348,176542
1349,34274
1352,141879
1353,545693
1356,195527
1359,1388980
1360,91696
1361,45877
1364,32291
1365,122016
1367,385294
1374,194582
1376,663941
1377,16431
1379,107201
1380,203356
1383,258589
1384,402409
1386,619602
1387,71559
1388,153379
1391,14300
1395,24501
1396,455729
1398,433285
1399,4399637
1400,16242
1402,3653825
1404,195923
1406,72412
1408,43558
1409,619047
1410,388086
1411,47791
1415,56737
1418,208407
1421,3718
1423,37213
1425,43129
1426,1330507
1427,72169
1430,430043
1431,291175
1432,2339
1436,143272
1439,467825
1444,234702
1445,55511
1447,7251882
1448,150227
1449,669171
1453,14565
1455,20455
1456,195362
1461,64753
1462,39146
1463,621804
1464,386108
1466,3380005
1467,55716
1468,21516
1469,259580
1473,31896
1475,55035
1476,3204901
1477,17467
1478,47647
1480,18515
1482,22080
1484,56591
1485,932168
1487,217366
1488,47575
1490,55124
1491,23439
1492,224396
1493,444123
1495,13048
1498,22492
1499,642884
1500,940024
1502,91789
1504,16496
1505,22671
1506,37508
1509,270284
1510,45541
1513,195615
1514,429194
1515,458687
1519,159855
1521,92922
1523,55436
1525,262890
1526,45563
1527,118242
1530,268317
1532,64817
1534,293438
1535,76376
1538,1851986
1540,46396
1542,22328
1543,127578
1545,134618
1548,599762
1549,5097
1550,880040
1552,81868
1559,1328784
1560,228398
1564,547572
1567,91742
1569,55567
1570,184837
1571,118422
1572,534932
1573,6898501
1575,83718
1576,55067
1577,11539
1579,2456203
1581,81092
1584,820713
1587,934936
1590,14176
1591,433171
1592,11569
1593,4583
1600,256955
1602,68317
1604,18097
1612,91155
1616,933925
1617,95330
1618,4708
1623,235947
1625,4021155
1626,1279663
1629,399586
1631,1704329
1632,116993
1637,1327578
1647,53914
1650,23620
1655,1846453
1656,1148660
1659,134418
1661,885351
1667,267760
1671,284411
1676,565734
1677,848661
1678,558085
1683,3062577
1685,36767
1687,97804
1688,287875
1694,766330
1695,4078409
1697,4665149
1699,136835
1700,545688
1701,622760
1707,1804416
1708,144591
1710,86795
1712,1149178
1713,30327
1714,1314009
1716,619605
1717,619632
1718,13911
1719,67512
1721,15879
1730,151217
1732,4124469
1739,145201
1745,1778
1754,1580985
1763,836770
1792,12870
1798,1658928
1806,22787
1807,63257
1813,23280
1814,32173
1815,18178
1818,175503
1820,22572
1822,397894
1823,2977
1824,22003
1826,1607761
1832,21241
1833,21972
1849,643740
1851,4372025
1880,196114
1888,491707
1905,559886
1907,559630
1914,145916
1917,1974511
1920,1349110
1923,152068
1931,14507
1939,1470101
1940,2936848
1941,146756
1943,2145466
1944,39171
1946,842750
1947,148345
1949,491284
1951,99246
1952,29728
1953,148321
1956,8764444
1957,108161
1959,17919
1960,736902
1961,1996
1967,4330496
1975,64435
1983,17453
1995,59105
2010,45484
2015,20705
2020,6148
2023,7923547
2025,636469
2030,185828
2032,15744
2044,6705469
2045,540701
2050,29904
2055,487325
2056,507599
2058,133832
2061,4506013
2062,4790430
2066,630288
2067,110341
2068,2175644
2072,32949
2073,22368
2074,443998
2077,695810
2081,7258670
2082,194565
2084,238243
2086,217846
2087,619088
2091,853421
2093,282382
2101,117961
2104,117884
2109,1929986
2112,2327
2120,1432227
2121,1068372
2124,7102225
2130,443746
2131,2560923
2135,8107764
2137,18732
2142,23443
2143,6491
2145,32002
2146,96853
2148,32494
2152,71968
2155,7214703
2159,4137429
2160,195998
2166,7163
2169,284687
2170,16273
2171,217798
2172,16222
2173,1517129
2175,51985
2177,843589
2182,195436
2183,71863
2185,3356868
2187,68961
2188,135992
2189,545941
2194,188975
2195,201587
2196,676529
2201,455227
2202,8768
2203,1385889
2206,1507050
2209,15664
2212,1037500
2213,667767
2215,12498
2216,117752
2217,192539
2218,8649891
2219,79647
2220,2980
2221,219703
2222,19258
2223,92355
2226,46643
2227,148909
2228,402295
2229,878899
2231,23059
2232,18115
2234,628845
2236,6608089
2238,195167
2239,213358
2242,72413
2244,98052
2245,137445
2248,5689
2249,14487
2250,234026
2252,19117
2257,60902
2261,11263
2266,91954
2267,3151370
2276,7396489
2283,10988
2286,621666
2289,4330513
2290,11779
2293,995017
2294,91802
2295,2707823
2296,635947
2299,677347
2302,1643110
2303,14648
2304,91105
2305,10001
2306,97898
2308,40474
2309,64513
2310,72280
2312,61486
2313,52498
2314,54535
2316,11511
2318,29350
2320,5359310
2321,6011
2322,7369
2324,55018
2326,3040871
2328,18101
2330,13100
2331,125113
2332,238793
2333,84257
2335,3088155
2336,7172
2337,96401
2338,1017728
2341,22864
2342,1224992
2347,2360
2351,154438
2352,692811
2353,269788
2354,1434232
2361,835237
2365,121781
2381,123030
2384,2261028
2387,902553
2388,1222236
2389,1175489
2398,561878
2400,43571
2401,91102
2402,2515239
2404,3209340
2409,196476
2412,101251
2416,788638
2418,4853009
2423,2541
2426,274371
2427,2175536
2428,507012
2430,176525
2432,1478130
2433,70253
2434,556138
2435,69504
2445,20108
2447,111800
2450,2454
2452,3610530
2453,2198842
2457,138829
2458,400247
2460,1637480
2462,429679
2464,119020
2465,464046
2468,478876
2472,4380
2478,709847
2480,4173868
2481,787090
2482,593452
2487,218827
2493,2567
2506,2510
2508,39493
2511,19045
2512,23390
2513,59924
2516,4688
2517,825378
2518,12909
2520,6922999
2522,144283
2523,606607
2525,54545
2526,3033659
2527,3020731
2531,387811
2534,477839
2536,34919
2537,1565758
2538,402056
2540,1377686
2542,444138
2544,2078325
2547,1497672
2548,1367007
2551,216898
2552,697885
2553,152293
2555,3342248
2556,19734
2559,196607
2560,299432
2561,152940
2562,70864
2563,176297
2564,1332637
2569,69562
2573,43609
2574,4697898
2575,13396
2576,161349
2578,177446
2579,855883
2580,284559
2581,46697
2582,284369
2583,4473
2584,432678
2585,86757
2586,4859539
2588,54628
2590,370782
2592,777516
2593,3026368
2594,577241
2596,5480702
2597,14076
2598,2604
2599,1171361
2603,150351
2605,1193600
2606,784841
2612,5968327
2616,259494
2618,429311
2623,491496
2624,7552
2629,15788
2630,144598
2632,22488
2633,7423723
2634,887975
2636,482626
2638,19199
2640,40560
2642,512927
2643,95469
2644,148520
2646,447791
2647,1013171
2648,747347
2649,956971
2651,36865
2655,249433
2656,147331
2657,1229824
2658,491674
2659,3119
2661,3698
2663,30335
2664,148585
2667,252027
2669,2674
2670,145090
2673,422616
2675,14655
2676,1094741
2680,947466
2681,431702
2683,149414
2684,640916
2685,102428
2686,239226
2688,144379
2689,3428159
2691,148265
2695,2696
2697,65097
2698,20259
2699,23530
2700,142467
2701,220074
2705,196816
2706,79553
2709,1371185
2710,369879
2711,22600
2712,619608
2713,21507
2714,18777
2715,492072
2716,105620
2718,442650
2719,196780
2720,149288
2722,38436
2723,120076
2725,1437445
2726,498422
2727,475280
2728,242714
2729,429058
2731,208149
2733,216829
2734,601277
2735,494176
2736,52696
2737,11929
2739,53543
2749,420756
2750,515350
2751,34194
2762,170933
2763,430609
2764,294524
2771,478612
2785,12505
2787,145038
2790,593060
2798,15291
2799,1342666
2809,52351
2810,419775
2811,107037
2812,2041453
2813,286502
2814,402335
2819,154633
2821,22047
2823,71356
2824,420940
2827,274438
2830,25048
2831,485075
2837,453525
2840,7422703
2841,117730
2843,992526
2849,106341
2857,2673978
2858,71364
2860,81415
2866,2040200
2870,17905
2872,32638
2880,1116129
2881,148894
2896,66479
2901,490609
2905,12469
2912,186380
2913,147039
2916,97219
2917,850800
2919,2129653
2925,87472
2953,81271
2957,162911
2958,137790
2959,61570
2960,21574
2962,1022633
2963,417761
2964,459631
2966,151074
2969,1552947
2970,788167
2972,4112135
2975,58200
2978,498982
2981,727961
2991,592938
3002,875729
3012,1119434
3014,491424
3029,592628
3031,592819
3032,22494
3034,1385601
3035,106180
3036,830528
3038,38255
3040,101631
3043,872070
3045,82585
3046,2316412
3049,149923
3055,420395
3056,62302
3062,733315
3063,106319
3066,419833
3069,419254
3071,651953
3072,260961
3077,93324
3084,177246
3086,117829
3087,269842
3088,152086
3089,134274
3091,1308449
3092,389438
3094,146352
3095,217879
3096,146433
3097,4343637
3099,419276
3102,418067
3103,445062
3104,259989
3107,296987
3108,47146
3111,216667
3112,194131
3113,417588
3116,148977
3118,619395
3122,152767
3124,3324214
3126,420535
3127,1065439
3130,114713
3133,1683455
3135,1283180
3139,888502
3141,516527
3142,2475113
3144,3380263
3145,840495
3146,517297
3147,728250
3148,106344
3150,2285222
3155,513878
3156,2160878
3157,3629236
3159,420424
3161,6488
3164,150235
3167,3497344
3170,1014656
3171,418402
3176,187878
3178,140281
3179,1685337
3183,626186
3185,3224
3189,70903
3195,419492
3197,1690942
3200,420748
3209,32463
3212,1931467
3213,99241
3214,328485
3215,837774
3216,432185
3227,266470
3230,46521
3231,245455
3233,1515658
3234,502225
3235,1685230
3237,418636
3249,443723
3250,417977
3252,149311
3254,4788154
3255,618841
3257,511789
3260,35806
3261,2405257
3262,419256
3268,30678
3274,479445
3275,388792
3278,1310167
3279,419311
3280,137565
3289,577011
3296,843955
3301,589586
3303,256880
3307,859207
3308,479654
3311,419955
3317,496101
3320,160322
3322,481145
3325,1532601
3326,24632
3327,418693
3329,484542
3333,860668
3334,22088
3338,206694
3341,604823
3343,419268
3344,1109324
3350,35982
3362,5987914
3367,523178
3372,245477
3378,2619946
3389,2022587
3397,2408312
3404,47743
3406,35619
3411,24659
3413,56088
3414,20194
3419,462753
3420,3907
3423,148349
3425,133094
3427,1114664
3428,665101
3429,129566
3432,56472
3433,72537
3434,94337
3435,535885
3438,3856
3439,16026
3443,113620
3447,420180
3448,1329175
3450,394653
3451,48221
3452,22421
3453,288074
3454,678776
3456,7790603
3457,45957
3458,434617
3460,883072
3461,387517
3462,151372
3463,407048
3464,113832
3465,1237399
3466,162994
3467,127229
3468,28728
3470,194702
3472,118591
3474,23240
3475,103390
3476,41569
3478,55695
3480,152631
3483,80223
3484,188622
3486,24295
3489,1382473
3490,226967
3491,6896974
3492,48313
3494,31106
3495,4395
3496,36335
3498,474906
3503,728065
3505,45781
3506,34050
3507,78515
3510,1685132
3514,1048851
3517,592042
3519,604717
3521,70543
3527,149966
3530,151885
3531,90073
3540,162495
3542,951961
3561,273500
3567,1429502
3569,148472
3570,574753
3574,3903
3579,128365
3581,1670239
3582,105897
3583,135631
3584,8121005
3586,472443
3589,165604
3591,71386
3592,148069
3593,65907
3594,13215
3595,495295
3596,22411
3597,722834
3599,5442
3601,2858402
3602,1709551
3603,148173
3604,34404
3605,148241
3607,491198
3608,15163
3609,135499
3610,57018
3611,2894594
3612,87466
3613,467802
3614,294389
3615,32253
3616,150679
3617,22330
3620,148258
3621,474571
3622,90276
3623,23450
3624,21789
3625,152128
3628,22059
3630,83901
3631,22825
3632,825653
3633,10646
3634,21930
3635,3633254
3636,142176
3637,146840
3638,848628
3639,149816
3640,17362
3642,147858
3643,825779
3646,309717
3647,149939
3649,15753
3651,144378
3652,523089
3653,22046
3655,523230
3656,2936970
3657,148269
3658,81617
3660,4621593
3661,147408
3662,182261
3663,146674
3664,148640
3665,148293
3666,1140411
3667,144395
3669,473414
3670,61057
3672,840349
3673,22464
3674,18873
3677,91829
3678,539683
3679,122478
3680,79981
3681,817871
3683,513679
3689,139232
3692,950316
3693,6688
3694,25707
3695,7637
3696,489302
3697,1106727
3700,355793
3703,1523477
3704,256003
3707,573848
3709,195146
3711,619142
3712,254225
3713,45971
3716,129878
3720,398188
3724,3869
3726,22836
3727,29143
3729,231893
3730,1210560
3733,1166430
3735,23779
3736,66373
3740,22261
3741,498579
3744,722868
3745,143340
3746,1051516
3748,150847
3749,169080
3751,217659
3752,636436
3756,618837
3757,56684
3758,14519
3759,34226
3760,1199056
3762,472857
3763,52637
3765,252262
3767,140095
3769,448013
3773,22203
3774,4539
3778,748198
3779,151263
3780,2524852
3783,556188
3784,421442
3785,658207
3788,247282
3789,5662790
3791,112005
3792,86118
3793,3877
3798,667431
3799,141714
3800,72439
3801,20597
3802,601700
3804,78522
3805,43465
3807,27040
3808,34429
3811,67641
3816,6598716
3817,2778492
3821,399800
3828,127194
3829,584823
3835,4369
3836,203506
3839,827035
3843,1171972
3844,32486
3845,26151
3846,2113598
3847,12810
3850,439886
3858,62413
3860,571876
3861,3158587
3867,985560
3870,5056642
3878,2794306
3880,92826
3882,199382
3883,60547
3885,150345
3886,1329077
3899,9330
3900,294972
3901,48770
3904,4689
3905,113855
3906,668159
3918,9936
3921,4602
3924,4407570
3925,581033
3926,4790
3927,80921
3929,77824
3932,669281
3935,22438
3938,656379
3942,86235
3947,5322
3950,60900
3954,422849
3955,644873
3963,219293
3965,10183
3966,1544521
3971,462816
3974,286251
3977,46318
3979,25697
3984,666547
3987,1064703
3991,620490
3994,1852675
3995,376413
3997,287784
4001,34632
4002,89442
4005,11255
4008,113359
4009,504250
4011,408693
4015,376632
4016,403048
4019,78616
4020,888474
4022,447806
4023,550123
4027,29510
4028,4133
4029,152122
4033,22159
4036,412277
4038,165134
4039,37120
4042,141222
4045,27032
4047,2075890
4051,12647
4054,509677
4056,83950
4058,3589392
4060,467197
4061,12484
4062,3642909
4063,20811
4076,91255
4078,4535208
4082,262837
4083,19413
4084,62636
4092,19139
4093,441521
4096,1680703
4098,1073343
4099,915070
4100,551736
4106,35919
4107,410873
4109,868693
4110,1548140
4112,487577
4115,178369
4124,6768
4128,53644
4130,428900
4131,3163715
4136,240850
4141,453622
4142,7594
4144,599111
4146,1310135
4149,231922
4152,5458
4153,62115
4154,145694
4155,724048
4156,60754
4159,2971156
4163,480628
4164,128883
4167,15647
4168,4620
4170,702432
4175,397897
4179,226315
4182,145331
4186,1070054
4187,25215
4190,1516333
4192,470357
4195,556177
4196,1744087
4199,863895
4201,674498
4203,985405
4204,148671
4207,11191
4208,8926
4210,71074
4213,481595
4214,929423
4215,45014
4220,59080
4221,22044
4227,47056
4231,974660
4232,848118
4236,376460
4237,2972580
4239,1113971
4244,824164
4245,870959
4247,128914
4251,147320
4255,28129
4256,69441
4257,2237261
4258,61369
4259,37191
4260,203568
4264,145117
4265,30791
4266,604769
4270,735566
4272,985449
4280,166544
4284,217244
4285,181455
4288,145360
4290,387565
4293,3017222
4295,177144
4298,4740
4300,251580
4306,658029
4309,177350
4310,1108064
4313,150868
4314,2929735
4315,443339
4317,22418
4321,7834
4322,632890
4328,68532
4335,452728
4339,5006
4346,33214
4350,1937285
4351,160610
4354,706222
4356,452164
4357,93245
4361,4668
4363,450211
4370,502579
4371,654392
4372,2281581
4373,116558
4374,3066955
4376,20509
4377,3496565
4378,19289
4381,5457
4383,1048540
4386,119378
4398,869564
4399,550093
4400,7884
4402,5029
4410,248591
4415,2198448
4419,84121
4420,793043
4421,39195
4422,516524
4428,20290
4431,3136912
4440,20456
4442,22260
4443,61054
4447,60710
4448,249448
4449,14427
4452,658668
4455,149974
4458,2325187
4462,81566
4464,993725
4465,65470
4467,1185393
4468,440695
4472,2827509
4474,641733
4475,150751
4476,661213
4478,455482
4480,549689
4484,71067
4486,146360
4487,258439
4490,5464
4493,231258
4494,20536
4506,3711985
4509,508814
4512,44139
4513,571842
4517,26616
4518,240331
4519,635810
4520,1442938
4521,554844
4523,31736
4525,524960
4526,6466
4528,5839
4530,8310
4533,695497
4535,100313
4536,184592
4538,5981
4541,13638
4542,35949
4543,484131
4546,59173
4548,588443
4552,1448724
4555,187921
4556,744885
4560,862521
4565,1298079
4568,67245
4572,780935
4574,119357
4577,122623
4578,2317851
4579,255527
4581,4668718
4585,46145
4593,2888510
4594,233750
4600,285809
4601,207889
4615,16849
4616,1329174
4617,11286
4618,259658
4619,376472
4626,369287
4627,22820
4628,1882964
4629,1629776
4630,482081
4632,540146
4633,127423
4636,25414
4637,62496
4638,78539
4640,5332031
4643,36226
4644,1377817
4645,1220967
4646,889135
4647,227082
4649,1443960
4650,134729
4651,262048
4653,7591
4655,151130
4656,1445013
4657,60887
4660,70779
4661,834487
4662,1171777
4663,1784881
4669,68390
4673,61296
4676,19133
4677,62276
4682,5994113
4683,61506
4684,641736
4685,78326
4686,280514
4687,420372
4692,410577
4693,32609
4695,735398
4696,950321
4699,3900852
4703,5692
4704,5068
4705,424531
4707,207909
4712,995673
4717,5775288
4719,850498
4721,9979
4722,223110
4723,4024950
4728,723627
4732,8034
4741,1744083
4742,149562
4744,14320
4745,22874
4746,214379
4754,439630
4756,600812
4761,5592
4763,1017953
4765,1156609
4767,1167329
4774,68573
4776,15634
4778,59110
4779,2048336
4781,37589
4782,15693
4783,452472
4784,240583
4786,22795
4787,62402
4788,954930
4795,406570
4797,46467
4799,888890
4812,148711
4816,629661
4823,5988054
4826,377810
4827,3219447
4829,4933
4831,16835
4832,1006483
4834,1053177
4835,103149
4838,4021143
4839,33391
