3922744,4702456
399959,739725
423107,10452362
747723,1808270
2051447,9373168
419934,3043681
919882,1141299
1390629,2473608
150208,968934
88551,88589
603356,8912224
100996,8824819
248128,625599
415294,9061228
4957738,8769114
497097,8492729
6829987,6912339
110441,677917
1948332,4530330
20883,77894
2116311,2607451
422913,2066510
59503,8786378
4745311,5350118
3638636,9976011
2246351,3644235
4164233,8774021
874067,9645287
62681,1052556
928503,5759218
706107,1319485
4159977,4426294
465260,9900557
871803,1667696
3350881,9880808
629655,6590587
5946345,8254714
5947958,8841367
850615,8888143
3300748,9471704
4503954,4503960
493820,905682
4798642,4798643
3227377,5789817
5965534,8780704
1374625,2716539
695268,1490854
381172,904830
644388,1131338
5819100,5819109
601023,3388687
992069,4169805
3339175,3903333
3108526,9781893
1328603,8866129
2829150,11245060
2289748,4252584
606578,2343222
2808580,3583800
3229011,4558067
1114054,2498630
1569119,4577192
2059180,4290458
741550,8827417
3256085,8815365
5001179,8461304
1865829,8372094
3636493,8774248
148417,1669970
1227955,9089304
3926406,3926421
2539467,2539564
38827,149907
1582036,2596123
5358298,10347223
2557999,6635753
1348850,8814926
513713,10378010
575967,9802853
1875695,9312919
3859537,10821254
115839,2945116
3345212,3345220
148716,1984394
512684,2292897
911749,2060873
2357930,9500895
2650719,4992000
670326,1027397
4236473,5953730
393440,753537
3895790,9979232
419311,2959616
5987948,7643583
29096,286251
1234487,2495988
2485243,9522965
5061184,5061187
2174085,2418533
76652,629040
2322,838796
1176963,1176975
661119,4158267
463895,7108963
31532,861059
1844770,4303640
3818786,10065218
22245,784319
239217,5565397
2486604,3347992
516360,8915851
1632809,2079604
1085142,1085154
5561086,10417651
10170688,10449796
2937259,3986397
55484,112005
4370918,10099010
5480386,6934330
146243,8774283
288565,288573
62518,492697
1978172,9348413
691962,9526255
376920,588889
4170482,10047751
23407,9014848
150623,9145720
3480712,3480753
892369,2944602
224543,4722414
14897,1219522
68599,1294178
547556,644815
48690,513878
3409698,3926362
2633466,2633478
4449017,4449021
142975,9465584
2099338,9987526
3608647,9413114
2124181,2124212
225886,9144808
2942629,8994336
697308,8824944
4360682,9510669
1433457,2790021
144354,8787661
787090,8960550
2706825,8770181
228240,2681172
4958386,10270909
1558699,2680086
1494851,1494876
3178818,10270502
495735,496939
26379,934936
861492,7904345
902712,7424683
7308920,8804699
189948,2619664
39688,9763169
400656,434612
903810,1782685
3412949,9085405
1127264,9785934
743259,8953903
290249,8851804
504473,9173808
16931,4360892
4164088,5749151
2347049,8776613
842000,3100839
31433,531500
4824468,5413567
3022960,9747725
371035,1154600
4067033,10033644
6896776,7434557
1185082,5742511
698271,9329757
689993,3227622
746122,855367
3987528,11150023
55208,1735850
509317,8900453
149858,528128
3385740,9185772
2673700,5599118
22009,438519
3476751,8832414
29866,4787334
234900,790863
1009263,3923756
77827,1459556
2206712,9882467
3016319,5813130
3010280,8765633
646545,4691910
2743172,3440327
1438773,3612691
135878,2746225
518060,3593112
491707,8764087
259193,1220285
913362,6590303
827581,7766504
737449,737454
5937943,7279981
147069,3498627
4989350,8773994
22478,974164
693464,2539364
949439,3219367
658466,2654549
688997,9003742
433808,2882146
299808,933500
4708023,10189844
861705,1614497
619099,3883460
988495,1941866
30610,296987
466260,10051710
4794419,9541528
4451553,8805482
2273857,2273862
952641,952673
1894596,2920657
886168,4555179
2299764,2341045
192855,4023654
32108,883290
503710,3931112
4797140,9159706
283230,599731
2380147,8046776
4576918,5596472
1453912,4824295
788592,2486086
838799,1073804
4415515,4786586
7484314,7484323
2654905,8998438
651953,3585285
484358,9177207
664526,8838557
5987975,7819519
553719,4520754
5391236,8749296
4152946,4504113
22763,76794
1732454,5570990
6599818,11173384
2415172,2676005
475737,8817461
236524,300849
928310,1126493
120601,1112814
441229,4447499
4958478,8841962
475072,535435
58452,510369
2279582,9003146
4170365,4943247
30136,1830793
276290,3307342
876472,1972913
1937034,4894360
1461953,8771002
2173650,5332337
5037764,8840913
1553004,2138082
3955468,4815793
1437384,3150608
512816,9100339
3176872,3319611
2166772,3480876
2465167,4804275
80096,8774478
999393,2486688
380398,2281302
62826,1842715
216056,8765007
3799847,7318299
2960346,3331537
482122,3451563
3507446,9928617
54366,1671093
848197,9184278
1377139,1624976
4985483,10292352
2394564,3598775
93648,382952
483992,9044286
4275496,8766540
649554,2168495
2130974,2130988
1804502,4262036
770530,1582818
5601918,8951665
536331,7283735
62025,871488
2598,8765201
4073265,4835126
4994540,8769916
487903,1300532
550301,1633606
1447178,1903624
1232721,9187464
1292460,6708246
703392,785612
1153313,9253133
2676834,9623185
1347637,10505594
2136741,2136742
2098987,8873405
1957501,8799329
234621,9324590
995630,3412364
105589,7094172
2835677,4157907
142354,2095251
508405,9189454
839244,4064981
1370436,4880186
844928,9072658
7134887,10732273
4514571,6021868
11559,7062714
4297581,9150387
837397,1433833
383357,4715872
485740,1321375
199011,1542688
20877,285839
497871,951573
709121,1680588
7440553,7440554
973019,1177073
1541772,1541822
479621,9765980
8217022,9168456
876143,9647697
565790,843074
42991,896699
107966,108208
277513,741696
105822,312633
509677,3937081
5676498,10552825
823572,1648782
122631,126306
1161376,4343304
206564,3900353
5776942,9163814
837449,1069085
16242,268673
904313,2148313
36877,3389446
2069010,4082492
42987,848511
71499,7226492
847782,4057315
7768,679491
693750,2786896
1331862,5486187
830313,3051624
5579627,5579633
111833,162785
842586,8898801
881562,3239694
383927,534508
136847,4292008
43948,604717
4236976,8812236
425409,656555
954008,8763201
2363922,6534036
658256,890241
766312,766318
746956,2878100
82500,3609321
39391,4221583
109108,110175
376961,1785287
213314,780565
2117243,3998852
855348,9707306
2322630,9481345
779918,1213517
212845,3623142
289394,448283
826708,9008551
5726361,7576478
4954078,10266057
2391612,8917211
2537572,2823119
4124141,7634592
5826905,8770180
972477,1393162
846966,1226379
1122027,9524846
846147,8951060
3021856,3021881
2207382,5381469
955758,955762
515946,10230686
5363043,8794211
3102086,8820479
734456,875499
457532,1113949
1646866,1674767
56796,252027
149916,8881595
688520,717430
6744165,7897343
145146,4762232
2422873,9527434
81642,3253458
850227,6908793
529772,1362608
47053,4855192
840494,1089741
6609190,6912265
230253,10234612
475234,9355890
2936655,10441764
1390336,5519660
767484,4159352
5525813,9336654
23567,2530270
47647,1024370
3377763,7811562
514989,3427656
540820,696884
7279,422395
127685,844127
388897,486546
58894,5390746
513222,743059
25081,780421
1614672,9495227
2540759,8813110
911523,2404382
2716030,4981410
34610,1386530
690542,3238169
497113,1312899
130275,1489017
2921099,9391025
2744401,9108386
465541,10187067
121916,2634455
866381,974719
726520,2005745
1296311,2969554
1657660,6711263
4164348,8869595
1878023,1884738
1606627,8766400
219216,440275
1824258,9293038
144832,186235
136401,2833616
122432,122545
840440,9010758
2946144,10457556
903767,9476573
298129,3265195
65916,150399
2940579,8801903
6909525,6909545
422721,923871
1987182,10427017
746870,1298079
713574,3169096
1193376,1193381
152602,8979948
719133,719148
2955037,9715568
684514,1346931
997287,1107995
3903675,9984345
740533,8838892
146828,624909
22603,1132966
188804,2793102
5527172,5529833
631194,837932
1877237,8869506
1978185,8301735
481451,1776683
261257,883708
724779,1445024
1554316,3416621
679335,2272114
399887,777848
644935,2672090
1096693,1099899
3384891,3928200
5810736,5810804
1125648,9691223
284352,1290824
2663,5563069
3033556,3333894
995791,2006970
837979,3270919
227712,377600
553235,1172292
422742,3933650
221748,2763386
1111121,9046804
157870,696038
883339,1004411
508429,726957
4221806,9575120
3390155,3660745
2931273,9649245
7413718,7413719
531442,2720630
271098,1287511
467611,4271435
2176392,2939600
2951807,5501057
797045,2499569
571413,1762293
2753231,3145086
194942,845311
259564,565038
1732157,9257786
41502,2714980
8192,406300
16216,402529
154064,4164362
3428400,4931025
7214505,7226485
565588,1173331
2937908,3165601
99878,99920
22809,5675520
498954,1179535
